Key;WikidataId;Author;No of co-authors;Title;Subtitle;Normalized genre;Archive;Normalized year;Publisher;Publication place;First edition;Num Pages;Size;Libretto;Premier year;Print edition;No of speakers;No of speakers (female);No of speakers (male);No of speakers (unknown);No of person groups;No of connected components;No of edges;Year written;No of segments;No of acts;No of Words;No of words (speakers);No of words (stage directions);No of paragraphs;No of lines;Filename;Xmlid;Corpus;Date;Notes;Author gender (manual);Author birth;Author death;Characters;Co-authors;Author age (time of writing);Posthumous;Authorid;Publication statement
ger000583;Q112775643;Kotzebue, August;0;Der arme Poet;Ein Schauspiel in Einem Akt;;https://books.google.com/books?id=RZUeAQAAIAAJ&pg=PA142-IA3;1812;;;;;5;False;1812;1813;5;2;3;0;0;1;7;;9;0;6067;5929;290;242;0;kotzebue-der-arme-poet;ger000583;GerDraCor;1812;;male;1761;1819;"Lorenz Kindlein (M); Frau Susanne (F); Therese (F); Kellner (M); Julius (M)";;51;False;https://www.wikidata.org/wiki/Q57242;DraCor: https://dracor.org/
ger000584;Q112170260;Chézy, Helmina;0;Der neue Narziß;Lustspiel in einem Aufzug;Comedy;https://de.wikisource.org/wiki/Der_neue_Narziß;1823;;;;;11;False;1823;1824;11;4;4;3;3;1;55;;7;0;4776;4494;442;0;562;chezy-der-neue-narziss;ger000584;GerDraCor;1823;;female;1783;1856;"Schulmeister (M); Pachter (M); Lieschen (F); Rose (F); Hans (M); Ein Andrer (M); Ein Mädchen (F); Eine Andre (F)";;40;False;https://www.wikidata.org/wiki/Q67815;DraCor: https://dracor.org/
ger000585;Q112929485;Schildbach, Johann;0;Glück durch Unglück;Ein Lustspiel in einem Aufzuge;Comedy;https://de.wikisource.org/wiki/Glück_durch_Unglück;1808;;;;;5;False;1814;1808;5;2;3;0;0;1;10;;9;0;5973;5889;460;367;0;schildbach-glueck-durch-unglueck;ger000585;GerDraCor;1808;;male;1765;1820;"Ester (F); Moses (M); Hirsch (M); Rebekke (F); Korporal Sturm (M)";;43;False;https://www.wikidata.org/wiki/Q55127608;DraCor: https://dracor.org/
ger000586;Q112687919;Sander, Christian;0;Die Hoftrauer, oder das Testament;Ein Lustspiel in einem Aufzuge;Comedy;https://de.wikisource.org/wiki/Die_Hoftrauer,_oder_das_Testament;1794;;;;;7;False;;1794;7;3;4;0;0;1;14;;25;0;8081;7887;347;324;0;sander-die-hoftrauer-oder-das-testament;ger000586;GerDraCor;1794;;male;1756;1819;"Agnete (F); Madame Ehrenpreis (F); Magnus (M); Stram (M); Rose (M); Reinhard (M); Charlotte (F)";;38;False;https://www.wikidata.org/wiki/Q91130;DraCor: https://dracor.org/
ger000587;Q112947415;Iffland, August;0;Liebe und Wille;Ein ländliches Gespräch in einer Handlung;;https://de.wikisource.org/wiki/Liebe_und_Wille;1814;Klang;Wien;1843;16;12;False;1814;1814;12;3;7;2;2;1;64;;6;0;3228;3114;130;160;0;iffland-liebe-und-wille;ger000587;GerDraCor;1814;;male;1759;1814;"Müller (M); Müllerin (F); Jakob Wernau (M); Johanna (F); Heinrich (M); Sophie (F); Wilhelm (M); Berthold (M); Walter (M); Verwalter (M)";;55;False;https://www.wikidata.org/wiki/Q215115;DraCor: https://dracor.org/
ger000588;Q112943724;Anonymous;0;Der deutsche Student;Ein Trauerspiel in fünf Aufzügen;Tragedy;https://books.google.com/books?id=F7XPW3ReAeIC&printsec=frontcover;1779;Lemke;Lüneburg;1779;48;20;False;;1779;20;3;17;0;1;2;34;;25;5;5452;5182;310;190;7;anonym-der-deutsche-student;ger000588;GerDraCor;1779;;unknown;;;"Waker (M); Bellmann (M); Süßling (M); List (M); Rambold (M); Puf (M); Prorector (M); Wäscherin (F); Peruquier (M); Ein Jude (M); Velten (M); Christine (F); Waker (Vater) (M); Frau Wakern (F); Görge (M); Michel (M); Werber (M); Hauptmann (M); Unterofficier (M)";;;;https://www.wikidata.org/wiki/Q4233718;DraCor: https://dracor.org/
ger000589;Q112960912;Kaffka, Johann;0;Der Transport;Ein Lustspiel in einem Aufzuge;Comedy;https://books.google.com/books?id=rM9UAAAAcAAJ&printsec=frontcover;1777;;;;;10;False;;1777;10;2;8;0;0;1;41;;19;0;8705;8486;889;308;11;kaffka-der-transport;ger000589;GerDraCor;1777;;male;1754;1815;"Trink (M); Frau von Mayenthal (F); List (M); Käthe (F); Pulvernagel (M); Rittersporn (M); Püttner (M); Wolff (M); Friderich (M); Graf Baumberg (M)";;23;False;https://www.wikidata.org/wiki/Q821373;DraCor: https://dracor.org/
ger000590;Q113016336;Sievers, Georg;0;Die Schatzgräber;Posse in einem Aufzuge. Fortsetzung der beiden Billets;Comedy;https://books.google.com/books?id=dUrPFPLOy_8C&printsec=frontcover;1807;;;;;6;False;;1807;6;1;5;0;1;1;15;;9;0;7709;7426;774;334;0;sievers-die-schatzgraeber;ger000590;GerDraCor;1807;Sievers, Georg Ludwig Peter;male;1775;1830;"Gürge (M); Märten (M); Röse (F); Schnaps (M); Knallerpaller (M)";;32;False;https://www.wikidata.org/wiki/Q1505250;DraCor: https://dracor.org/
ger000591;Q113128710;Costenoble, Karl;0;Die Katze läßt das Mausen nicht;Lustspiel in einem Aufzuge. Fortsetzung des Bauerngutes;Comedy;https://books.google.com/books?id=lx515clPwbUC&pg=PA71;1811;Schmidt;Hamburg;1811;62;5;False;;1811;5;1;4;0;0;1;9;;20;0;6487;6347;525;288;33;costenoble-die-katze-laesst-das-mausen-nicht;ger000591;GerDraCor;1811;;male;1769;1837;"Knallerpaller (M); Gottlieb (M); Frau Timian (F); Gürge (M); Schnapps (M)";;42;False;https://www.wikidata.org/wiki/Q1732203;DraCor: https://dracor.org/
ger000592;Q113649510;Vanoni, Baptista;0;Der Friseur;Schwank in einem Akte;Comedy;https://resolver.staatsbibliothek-berlin.de/SBB0003353200000000;1843;;München;1843;32;10;False;1843;1843;10;2;8;0;0;1;30;;28;0;7886;7524;807;305;2;vanoni-der-friseur;ger000592;GerDraCor;1843;;male;1805;1865;"Herr von Hasenhein (M); Valentin (M); Narcissus Hasenfuß (M); Herr von Gumpelhein (M); Bedienter (M); Baronesse Emilie (F); Baron von Merseburg (M); Herr Schnappel (M); Madame Schnappel (F); Baron von Flitterfeld (M)";;38;False;https://www.wikidata.org/wiki/Q111314114;DraCor: https://dracor.org/
ger000593;Q114711538;Möller, Heinrich;0;Der Graf von Walltron, oder die Subordination;Ein Originaltrauerspiel in fünf Aufzügen;Tragedy;https://books.google.com/books?id=7goAa3sq_BEC&printsec=frontcover;1776;Hagen;Prag;1776;;20;False;1776;1776;20;3;17;0;1;1;90;;30;5;21893;20496;2299;577;0;moeller-der-graf-von-walltron-oder-die-subordination;ger000593;GerDraCor;1776;;male;1745;1798;"Wastworth (M); Wille (M); Walltron (M); Wirthinn (F); Winter (M); Ordonance (I/5) (M); Kronenburg (M); Ordonance (I/8) (M); Helsinghör (M); Obrister (M); Lichtenau (M); Gräfinn (F); Feldwebel (M); Corporal (M); Lisette (F); Major (M); Auditeur (M); Capitain von dem Executions-Commando (M); Prinz (M)";;31;False;https://www.wikidata.org/wiki/Q1470618;DraCor: https://dracor.org/
ger000594;Q115044856;Weise, Christian;0;Masaniello;Trauerspiel;Tragedy;http://www.textgridrep.org/textgrid:x4c3.0;1682;Reclam;Stuttgart;1972;;75;False;1682;1683;75;11;63;1;4;4;481;;99;5;40160;38084;1903;1647;68;weise-masaniello;ger000594;GerDraCor;1682;;male;1642;1708;"Erster Tenorist (M); Zweiter Tenorist (M); Roderigo (M); Leonisse (F); Anaclerio (M); Ferrante (M); Roccella (M); Torrecuso (M); Allegro (M); Celinde (F); Arcos (M); Donato (M); Prospero (M); Peronne (M); Formaggio (M); Bravo (M); Piconne (M); Masaniello (M); Geonino (M); Vitale (M); Arpaja (M); Furfante (M); Caraffa (M); Ristaldi (M); Bonavita (M); Xaverio (M); Francesco (M); Domenico (M); Philomarini (M); Carlo (M); Bianca (F); Rossana (F); Flavia (F); Marina (F); Pazzo (M); Matelone (M); Roberto (M); Zeppa (M); Pasqvella (M); Villanella (M); Ghirardini (M); Laudato (M); Angelo (M); Afflitto (M); Titta (M); Rubina (F); Sarpi (M); Picolo (M); Paolo (M); Neri (M); Bruno (M); Buffone (M); Lurcone (M); Poltrone (M); Antimo (M); Corraggio (M); Bizzaro (M); Salvador (M); Bardassa (F); Mattheo (M); Truffaldino (M); Lubrano (M); Conversano (M); Elisa (F); Laura (F); Pinto (M); Baldo (M); Girolomo (M); Tambourino (M); Saldo (M); Nachredner (M)";;40;False;https://www.wikidata.org/wiki/Q90798;DraCor: https://dracor.org/
ger000595;Q115398385;Möller, Heinrich;0;Sophie, oder der gerechte Fürst;Ein Schauspiel in drey Aufzügen;;https://books.google.com/books?id=_CNdAAAAcAAJ&printsec=frontcover;1777;Böhme;Leipzig;1777;;23;False;;1777;23;6;17;0;0;1;96;;21;3;16554;15605;2516;524;0;moeller-sophie-oder-der-gerechte-fuerst;ger000595;GerDraCor;1777;;male;1745;1798;"Mariane (F); Anne (F); Therese (F); Stockmeister (M); Christoph (M); Jacob (M); Arrestant (Mutowsky) (M); Unterofficier (M); Sophie (F); Stockknecht (Lorenz) (M); Stadt-Syndicus (M); Fürst (M); Hof-Cavalier (M); Der Junge (M); General (M); Pasquillant (M); Kammerherr (M); Das Mädchen (Sophie) (F); Der Ältere (Ferdinand) (M); Der Jüngere (Carl) (M); Baron Broschalka (M); Frau von Broschalka (F); Der Tischler (M)";;32;False;https://www.wikidata.org/wiki/Q1470618;DraCor: https://dracor.org/
ger000596;Q115644573;Kaiser, Friedrich;0;Die Industrie-Ausstellung;Volksstück mit Gesang in zwei Acten;Comedy;https://books.google.com/books?id=7L04AQAAMAAJ&printsec=frontcover;1845;Pichler;Wien;1846;;31;False;1845;1846;31;6;25;0;1;2;135;;41;2;29022;28296;3499;894;281;kaiser-die-industrie-ausstellung;ger000596;GerDraCor;1845;;male;1814;1874;"Leopold Hall (M); Caspar (M); Jacob (M); Anna (F); Ringelmann (M); Franz (M); Bittrich (M); Herr von Spitzig (M); Lischen (F); Horner (M); Riffmann (M); Frau von Wallmann (F); Diener (M); Kreilich (M); Berth (M); Silbermann (M); Lauf (M); Szabo (M); Herr von Gütlich (M); Herr von Germann (M); Herr von Flor (M); Herr von Fettich (M); Frau von Fettich (F); Brand (M); Knabe (M); Frau von Hochnas (F); Emilie (F); Federbart (M); Sturm (M); Sir Loveland (M)";;31;False;https://www.wikidata.org/wiki/Q85121;DraCor: https://dracor.org/
ger000597;Q115786804;Sachs, Hans;0;Ein comedi von dem reichen sterbenden menschen, der Hecastus genannt;hat neunzehen personen und 5 actus zu spielen;Comedy;http://www.textgridrep.org/textgrid:tp8d.0;1549;Laupp;Tübingen;1872;51;19;False;;1560;19;2;13;4;0;1;131;1549;5;5;9626;9306;690;0;1284;sachs-ein-comedi-von-dem-reichen-sterbenden-menschen-der-hecastus-genannt;ger000597;GerDraCor;1549;;male;1494;1576;"Der ehrnhold (M); Hecastus, der reich sterbent mann (M); Epicuria, sein gemahel (F); Panocitus, der ander Knecht (M); Datrus, der koch (M); Demones, der erst freund (M); Economus, der hausvogt (M); Philepanis, der ein knecht (M); Nomodydastalus, der legat (M); Ancilla, die magd (F); Philomachos, der jünger son (M); Singenes, der ander freund (M); Philocrates, der elter son (M); Plutus, der schatz (Unk); Mors, der Todt (Unk); Virtus, die Tugent (Unk); Fides, der Glaub (Unk); Sathan, der teuffel (M); Hieronimus, der priester (M)";;55;False;https://www.wikidata.org/wiki/Q19543;DraCor: https://dracor.org/
ger000598;Q108612576;Dauthendey, Max;0;Die Spielereien einer Kaiserin;Drama in vier Akten, einem Vorspiel und einem Epilog;;https://www.projekt-gutenberg.org/dauthend/spielere/spielere.html;1910;Langen;München;1910;;15;False;1911;1910;15;3;12;0;0;1;50;;6;4;36024;33599;6389;0;3291;dauthendey-die-spielereien-einer-kaiserin;ger000598;GerDraCor;1910;;male;1867;1918;"Fürst Menschikoff (M); Katharina (F); Dragoner Michail (M); Iwan (M); Eine Dame (F); Pastor Glück (M); Haushofmeister (M); Prinzessin Sascha (F); Zar Peter I (M); Diener (M); General (M); Zweiter General (M); Leibarzt (M); Ein französischer Graf (M); Der Mohr (M)";;43;False;https://www.wikidata.org/wiki/Q481550;DraCor: https://dracor.org/
ger000599;Q116008549;Birch-Pfeiffer, Charlotte;0;Die Grille;Ländliches Charakterbild in fünf Aufzügen. Mit teilweiser Benutzung einer Erzählung der George Sand;;https://www.projekt-gutenberg.org/birchpf/grille/index.html;1856;Hendel;Halle a. d. S.;1899;84;18;False;1856;1856;18;8;9;1;2;1;74;;53;5;27269;25452;6302;792;15;birch-pfeiffer-die-grille;ger000599;GerDraCor;1856;;female;1800;1868;"Mutter Barbeaud (F); Vater Barbeaud (M); Landry (M); Fanchon (F); Fadet (F); Martineau (M); Didier (M); Etienne (M); Pierre (M); Collin (M); Madelon (F); Susette (F); Mariette (F); Annette (F); Caillard (M); Manon (F)";;56;False;https://www.wikidata.org/wiki/Q68117;DraCor: https://dracor.org/
ger000600;Q116058683;Reuter, Christian;0;La Maladie & la mort de l'honnéte Femme. Das ist: Der ehrlichen Frau Schlampampe Krankheit und Tod;in einem Lust- und Trauerspiele vorgestellet und aus dem Französischen in das Teutsche übergesetzt von Schelmuffsky Reise-Gefährten;Comedy;http://www.textgridrep.org/textgrid:t9qb.0;1696;Volksverlag;Weimar;1962;60;16;False;;1696;16;5;11;0;0;1;74;;38;3;14600;14224;543;718;4;reuter-der-ehrlichen-frau-schlampampe-krankheit-und-tod;ger000600;GerDraCor;1696;;male;1665;1712;"Schlampampe (F); Camille (F); Schnürtzchen (F); Clarille (F); Charlotte (F); Lorentz (M); Fidele (M); Edward (M); Schelmuffsky (M); Däfftle (M); Cleander (M); Cratippo (M); Lerius (M); Purpe (M); Holla (M); Lysander (M)";;31;False;https://www.wikidata.org/wiki/Q103304;DraCor: https://dracor.org/
ger000601;Q116141668;Reuter, Christian;0;L'Honnéte Femme oder die ehrliche Frau zu Plißine;in einem Lustspiele vorgestellet und aus dem Französischen übersetzet von Hilario;Comedy;http://www.textgridrep.org/textgrid:t9qj.0;1695;Volksverlag;Weimar;1962;50;16;False;1937;1695;16;5;11;0;0;1;69;;34;3;11416;10897;485;639;31;reuter-l-honnete-femme-oder-die-ehrliche-frau-zu-plissine;ger000601;GerDraCor;1695;;male;1665;1712;"Schlampampe (F); Charlotte (F); Clarille (F); Edward (M); Melinde (F); Cleander (M); Fidele (M); Ursille (F); Laux (M); Ursel (M); Servillo (M); Schelmuffsky (M); Lepsch (M); Fleck (M); Däfftle (M); Musander (M)";;30;False;https://www.wikidata.org/wiki/Q103304;DraCor: https://dracor.org/
ger000602;Q116142789;Reuter, Christian;0;Graf Ehrenfried;in einem Lustspiele vorgestellet und mit Ihr: königl. Majestät in Polen etc. etc. und kurfürstl. Durchl. zu Sachsen etc. etc. allergnädigsten Spezial-Bewilligung und Freiheit zum Druck befördert;Comedy;http://www.textgridrep.org/textgrid:t9qh.0;1700;Volksverlag;Weimar;1962;97;28;False;1700;1700;28;4;23;1;0;2;172;;55;3;22621;21921;1240;1233;79;reuter-graf-ehrenfried;ger000602;GerDraCor;1700;;male;1665;1712;"Fortunatus (M); Sylvester (M); Marode (M); Klunte (F); Mummelmärten (M); Grete (F); Courage (M); Ehrenfried (M); Feuerfax (M); Friedenschild (M); Mirax (M); Narruffsky (M); Pamphilius (M); Damastor (M); Kilian (M); Cursino (M); Culin (M); Hasenius (M); Servillo (M); Johannes (M); Jukundus (M); Walpe (M); Leonore (F); Injurius (M); Leander (M); Thomas (M); Aria (Unk); Klare (F)";;35;False;https://www.wikidata.org/wiki/Q103304;DraCor: https://dracor.org/
ger000603;Q116215333;Engelke, Gerrit;0;Wala;;;https://www.projekt-gutenberg.org/engelke/wala/wala.html;1914;Büchergilde Gutenberg;Frankfurt am Main;1961;13;6;False;;;6;1;5;0;1;1;13;1914;2;0;3150;2600;724;74;115;engelke-wala;ger000603;GerDraCor;1914;;male;1890;1918;"Setel (M); Wala (F); Der Mann (M); Brond (M); Der Fischer (M)";;24;False;https://www.wikidata.org/wiki/Q102940;DraCor: https://dracor.org/
ger000604;Q116445875;Bierbaum, Otto;0;Stella und Antonie;Schauspiel in vier Aufzügen;;https://www.projekt-gutenberg.org/bierbaum/stelanto/index.html;1903;Langen;München;1903;162;20;False;1903;1903;20;6;13;1;3;1;125;;4;4;23474;22467;4053;708;237;bierbaum-stella-und-antonie;ger000604;GerDraCor;1903;;male;1865;1910;"Jakob (M); Die Liebhaberin (F); Der Komiker (M); Der Heldenspieler (M); Die Heldenmutter (F); Christoph (M); Graf Franz Friedrich (M); Der Heldenvater (M); Johann Christian (M); Antonie (F); Die alte Gräfin (F); Der alte Graf (M); Dr. Wurmbrand (M); Der erste Vetter (M); Der zweite Vetter (M); Stella (F); Der dicke Schulze (M)";;38;False;https://www.wikidata.org/wiki/Q64001;DraCor: https://dracor.org/
ger000605;Q116200056;Laddey, Emma;0;Mäntelchen nach dem Winde;Lustspiel in einem Akt;Comedy;https://books.google.com/books?id=DdxTAAAAcAAJ&printsec=frontcover;1871;Mäntler;Stuttgart;1871;33;5;False;;1871;5;3;2;0;0;1;10;;16;0;9080;8846;609;279;34;laddey-maentelchen-nach-dem-winde;ger000605;GerDraCor;1871;;female;1841;1892;"Auguste (F); Dr. Meinold (M); Euphrosine (F); Alfred (M); Adelheid von Burgen (F)";;30;False;https://www.wikidata.org/wiki/Q1338050;DraCor: https://dracor.org/
ger000606;Q116732407;Bredow-Görne, Adele;0;Gute Freunde;Dramatischer Scherz in 1 Akt;Comedy;https://books.google.com/books?id=4dIU729B0w0C&printsec=frontcover;1871;;Berlin;1871;16;13;False;;1871;13;6;7;0;0;1;78;;1;1;5281;4986;475;329;0;bredow-goerne-gute-freunde;ger000606;GerDraCor;1871;;female;1830;1885;"Herr von Hardeck (M); Geheimerath von Pech (M); Rudolph Holmer (M); Herr von Steinau (M); Valerie (F); Baron von Stolzenberg (M); Bella (F); Rosa (F); Frau von Brendel (F); Frau von Stern (F); Honoria (F); Herr von und zu Koberwitz (M); Commerzienrath von Hirsch (M)";;41;False;https://www.wikidata.org/wiki/Q55897097;DraCor: https://dracor.org/
ger000607;Q116869502;Zedlitz, Joseph;0;Cabinets-Intriguen;Lustspiel in drei Aufzügen;Comedy;https://www.projekt-gutenberg.org/zedlitz/cabinets/index.html;1836;Cotta;Stuttgart;1860;62;6;False;;1836;6;3;3;0;0;1;12;;24;3;14097;13922;239;424;0;zedlitz-cabinets-intriguen;ger000607;GerDraCor;1836;;male;1790;1862;"Sternau (M); Louise (F); Laurette (F); Buchen (M); Hermine (F); Bastian (M)";;46;False;https://www.wikidata.org/wiki/Q429184;DraCor: https://dracor.org/
ger000608;Q116922930;Collin, Heinrich;0;Balboa;Ein Trauerspiel in fünf Aufzügen;Tragedy;https://www.gutenberg.org/ebooks/49248;1805;Unger;Berlin;1806;131;15;False;1805;1806;15;2;10;3;3;1;39;;33;5;17683;17328;942;0;2453;collin-balboa;ger000608;GerDraCor;1805;;male;1772;1811;"Linares (M); Jeronimo (M); Maria (F); Balboa (M); Pedrarias (M); Eskimosa (M); Bothe (M); Pinto (M); Suligo (M); Almes (M); Medina (F); Einer der Richter (M)";;33;False;https://www.wikidata.org/wiki/Q84824;DraCor: https://dracor.org/
ger000609;Q116821478;Dohm, Hedwig;0;Vom Stamm der Asra;Lustspiel in einem Act;Comedy;https://books.google.de/books?id=MBwus9H2a9EC&printsec=frontcover;1874;Krause;Berlin;1875;54;5;False;1874;1875;5;2;3;0;0;1;10;;19;0;10115;9831;1008;498;0;dohm-vom-stamm-der-asra;ger000609;GerDraCor;1874;;female;1831;1919;"Georg Werner (M); Helene (F); Eugen von Mansfeld (M); Camilla von Heimburg (F); Heinrich Oswald (M)";;43;False;https://www.wikidata.org/wiki/Q71491;DraCor: https://dracor.org/
ger000610;Q117067928;Brandes, Johann;0;Hans von Zanow oder: Der Landjunker in Berlin;Ein Lustspiel in fünf Aufzügen;Comedy;https://books.google.com/books?id=be9VLwc--IoC&printsec=frontcover;1785;Bohn;Hamburg;1785;134;17;False;1785;1785;17;4;13;0;0;1;62;;54;5;20358;19044;1602;1043;0;brandes-hans-von-zanow-oder-der-landjunker-in-berlin;ger000610;GerDraCor;1785;;male;1735;1799;"Hans von Zanow (M); Wilhelmine (F); Fritz/Fritze (M); Gürge (M); Lieschen (F); Wutzkofius (M); Frau Müllern (F); Renner (M); Gräfin von Saalheim (F); Chevalier de la Meau (M); Graf von Erlenstein (M); Baron Link (M); Aufwärter (M); Jude (M); Soldat (M); Körner (M); Johann (M)";;50;False;https://www.wikidata.org/wiki/Q112511;DraCor: https://dracor.org/
ger000611;Q116983809;Ebner-Eschenbach, Marie;0;Doctor Ritter;Dramatisches Gedicht in 1 Aufzuge;;https://books.google.com/books?id=Ii6-ttFFbbAC&printsec=frontcover;1869;Reitmann;Wien;1869;28;7;False;1869;1869;7;2;4;1;1;1;19;;6;1;4306;4154;247;24;542;ebner-eschenbach-doctor-ritter;ger000611;GerDraCor;1869;;female;1830;1916;"Gärtner (M); Vogt (M); Doctor Ritter (Friedrich Schiller) (M); Henriette von Wolzogen (F); Charlotte (F); Bibliothekar Reinwald (M)";;39;False;https://www.wikidata.org/wiki/Q93525;DraCor: https://dracor.org/
ger000612;Q117712286;Zedlitz, Joseph;0;Liebe findet ihre Wege;Lustspiel in vier Aufzügen;Comedy;https://www.projekt-gutenberg.org/zedlitz/liebwege/index.html;1825;Cotta;Stuttgart;1860;102;6;False;1825;1827;6;3;3;0;0;1;15;;29;4;13842;13400;775;3;2184;zedlitz-liebe-findet-ihre-wege;ger000612;GerDraCor;1825;;male;1790;1862;"Fadrique (M); Perside (F); Iris (F); Alvar (M); Viola (F); Crespo (M)";;35;False;https://www.wikidata.org/wiki/Q429184;DraCor: https://dracor.org/
ger000613;Q118134246;Schlegel, Christiane;0;Düval und Charmille;Ein bürgerlich Trauerspiel in fünf Aufzügen. Von einem Frauenzimmer;Tragedy;https://books.google.com/books?id=asJTAAAAcAAJ&printsec=frontcover;1778;Weidmann;Leipzig;1778;140;9;False;;1778;9;3;6;0;0;1;24;;45;5;12190;11225;1796;414;0;schlegel-dueval-und-charmille;ger000613;GerDraCor;1778;;female;1739;1833;"Mariane (F); Franz (M); Heinrich Düval (M); Anton (M); Amalie von Charmille (Mally) (F); Graf von Sternfeld (M); Frau von Doenberg (F); Joseph (M); Hauptmann (M)";;39;False;https://www.wikidata.org/wiki/Q1082716;DraCor: https://dracor.org/
ger000614;Q117829722;Déry, Juliane;0;Die selige Insel;Dramatisches Idyll;;https://books.google.com/books?id=XVIuAAAAYAAJ&printsec=frontcover;1897;Schuster & Loeffler;Berlin;1897;89;2;False;;1897;2;1;1;0;0;1;1;;1;1;5178;5025;212;0;1193;dery-die-selige-insel;ger000614;GerDraCor;1897;;female;1861;1899;"Airy (F); Jost (M)";;36;False;https://www.wikidata.org/wiki/Q986949;DraCor: https://dracor.org/
ger000615;Q884182;Kotzebue, August;0;Blind geladen;Lustspiel in Einem Akt;Comedy;https://de.wikisource.org/wiki/Blind_geladen;1810;Hartmann;Leipzig;1811;70;7;False;1810;1811;7;1;6;0;0;1;13;;23;0;6645;6341;372;498;0;kotzebue-blind-geladen;ger000615;GerDraCor;1810;;male;1761;1819;"Baron Eschenholz (M); Wilhelmine (F); Hauptmann von Thal (M); Rittmeister von Blum (M); Krips (M); Zauser (M); Michel (M)";;49;False;https://www.wikidata.org/wiki/Q57242;DraCor: https://dracor.org/
ger000616;Q95720389;Gleim, Johann;0;Philotas;Ein Trauerspiel. Von dem Verfasser der preussischen Kriegeslieder vercificirt;Tragedy;https://de.wikisource.org/wiki/Philotas_(Gleim_1767);1760;;Amsterdam;1767;34;4;False;;1760;4;0;4;0;0;1;4;;8;0;3566;3498;39;0;551;gleim-philotas;ger000616;GerDraCor;1760;;male;1719;1803;"Philotas (M); Strato (M); Aridäus (M); Parmenio (M)";;41;False;https://www.wikidata.org/wiki/Q64364;DraCor: https://dracor.org/
ger000617;Q118693622;Bodmer, Johann;0;Polytimet;Ein Trauerspiel. Durch Lessings Philotas, oder ungerathenen Helden veranlasset;Tragedy;https://resolver.staatsbibliothek-berlin.de/SBB0000D7EC00000000;1760;Orell;Zürich;1760;58;6;False;;1760;6;0;6;0;0;1;9;;7;0;5658;3974;20;56;0;bodmer-polytimet;ger000617;GerDraCor;1760;;male;1698;1783;"Polytimet (M); Aristodem (M); Polemon (M); Parmenio (M); Heerold (M); Strato (M)";;62;False;https://www.wikidata.org/wiki/Q115588;DraCor: https://dracor.org/
ger000618;Q119144422;Babo, Joseph;0;Die Maler;Ein Lustspiel;Comedy;https://books.google.com/books?id=NPU6AAAAcAAJ&printsec=frontcover;1782;Strobl;München;1783;62;6;False;1782;1783;6;2;4;0;0;1;12;;12;0;6687;6576;469;245;0;babo-die-maler;ger000618;GerDraCor;1782;;male;1756;1822;"Glimour (M); Stephan (M); Rose (F); Baron Kranberg (M); Ebrecht (M); Gräfinn Herrbach (F)";;26;False;https://www.wikidata.org/wiki/Q104172;DraCor: https://dracor.org/
ger000619;Q118314158;Bredow-Görne, Adele;0;Der Lauf der Welt;Original-Lustspiel in einem Act;Comedy;https://books.google.com/books?id=7UiOnwensXIC&printsec=frontcover;1871;Bartholomäus;Erfurt;1871;24;5;False;;1871;5;2;3;0;0;1;10;;9;0;4684;4457;419;193;4;bredow-goerne-der-lauf-der-welt;ger000619;GerDraCor;1871;;female;1830;1885;"Hippolyt von Séver (M); Hortense von Frontillac (F); Marquise Charaisac (F); Ulrich von Verdi (M); Herzog von Longueville (M)";;41;False;https://www.wikidata.org/wiki/Q55897097;DraCor: https://dracor.org/
